operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-tmpfs_16p,estimated_ts_slope_beegfs-tmpfs_16p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_16p,estimated_ts_slope_beegfs-ssd_16p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_3p,estimated_ts_slope_ssd_3p,estimated_trMiB_ssd_6p,estimated_ts_slope_ssd_6p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_ssd_13p,estimated_ts_slope_ssd_13p,estimated_trMiB_ssd_16p,estimated_ts_slope_ssd_16p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_ssd_34p,estimated_ts_slope_ssd_34p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_3p,estimated_ts_slope_beegfs_3p,estimated_trMiB_beegfs_6p,estimated_ts_slope_beegfs_6p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p,estimated_trMiB_beegfs_13p,estimated_ts_slope_beegfs_13p,estimated_trMiB_beegfs_16p,estimated_ts_slope_beegfs_16p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_beegfs_34p,estimated_ts_slope_beegfs_34p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_tmpfs_3p,estimated_ts_slope_tmpfs_3p,estimated_trMiB_tmpfs_6p,estimated_ts_slope_tmpfs_6p,estimated_trMiB_tmpfs_12p,estimated_ts_slope_tmpfs_12p,estimated_trMiB_tmpfs_13p,estimated_ts_slope_tmpfs_13p,estimated_trMiB_tmpfs_16p,estimated_ts_slope_tmpfs_16p,estimated_trMiB_tmpfs_24p,estimated_ts_slope_tmpfs_24p,estimated_trMiB_tmpfs_34p,estimated_ts_slope_tmpfs_34p,estimated_trMiB_beegfs-ssd_13p,estimated_ts_slope_beegfs-ssd_13p,estimated_trMiB_beegfs-ssd_7p,estimated_ts_slope_beegfs-ssd_7p,estimated_trMiB_beegfs-tmpfs_13p,estimated_ts_slope_beegfs-tmpfs_13p,estimated_trMiB_beegfs-tmpfs_7p,estimated_ts_slope_beegfs-tmpfs_7p,estimated_trMiB_ssd-ssd_13p,estimated_ts_slope_ssd-ssd_13p,estimated_trMiB_ssd-ssd_7p,estimated_ts_slope_ssd-ssd_7p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_13p,estimated_ts_slope_tmpfs-tmpfs_13p,estimated_trMiB_tmpfs-tmpfs_7p,estimated_ts_slope_tmpfs-tmpfs_7p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_34p,estimated_ts_slope_beegfs-ssd_34p,estimated_trMiB_beegfs-ssd_17p,estimated_ts_slope_beegfs-ssd_17p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_34p,estimated_ts_slope_beegfs-tmpfs_34p,estimated_trMiB_beegfs-tmpfs_17p,estimated_ts_slope_beegfs-tmpfs_17p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_34p,estimated_ts_slope_ssd-ssd_34p,estimated_trMiB_ssd-ssd_17p,estimated_ts_slope_ssd-ssd_17p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_34p,estimated_ts_slope_tmpfs-tmpfs_34p,estimated_trMiB_tmpfs-tmpfs_17p,estimated_ts_slope_tmpfs-tmpfs_17p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_beegfs-ssd_24p,estimated_ts_slope_beegfs-ssd_24p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_24p,estimated_ts_slope_beegfs-tmpfs_24p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_24p,estimated_ts_slope_ssd-ssd_24p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_24p,estimated_ts_slope_tmpfs-tmpfs_24p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_tmpfs-beegfs_13p,estimated_ts_slope_tmpfs-beegfs_13p,estimated_trMiB_tmpfs-beegfs_7p,estimated_ts_slope_tmpfs-beegfs_7p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_ssd-beegfs_13p,estimated_ts_slope_ssd-beegfs_13p,estimated_trMiB_ssd-beegfs_7p,estimated_ts_slope_ssd-beegfs_7p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,beegfs-tmpfs,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,4125.310499191284,,,219.78861932521767,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,beegfs-tmpfs,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,4125.310499191284,,,,,2272.53375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",1,16,,beegfs-ssd,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,4125.310499191284,,,,,,,3687.010416666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",2,8,,beegfs-ssd,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,4125.310499191284,,,,,,,,,3152.15315,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cp,0,4096.0,231.21368217468262,16,16,,"[1, 2, 4]",4,4,,beegfs-ssd,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,4125.310499191284,,,,,,,,,,,3132.2947916666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,0,4096.0,231.21368217468262,16,16,0,"[1, 2, 4]",1,16,1.0,beegfs,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,0,4096.0,231.21368217468262,16,16,0,"[1, 2, 4]",2,8,1.0,beegfs,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,0,4096.0,231.21368217468262,16,16,0,"[1, 2, 4]",4,4,1.0,beegfs,16,stage_in-training,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-5-20241202-193005.h5",-1.0,,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.3976575571667,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",1,12,277.58957772996246,5,7172,openmm,190075-dlt02,stage0000_task0000.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,891.3106447071641,0.013801320819390192,,,,,,,,,,,,,,,2769.557669785964,0.013801320819390192,,,,,,,,,,,,,,,25511.566282480737,0.013801320819390192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.3976575571667,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",2,6,277.58957772996246,5,7172,openmm,190075-dlt02,stage0000_task0000.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.013801320819390192,,,,,,,,,,,,,,,3249.327040889674,0.013801320819390192,,,,,,,,,,,,,,,16782.73592482326,0.013801320819390192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.3976575571667,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",4,3,277.58957772996246,5,7172,openmm,190075-dlt02,stage0000_task0000.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.013801320819390192,,,,,,,,,,,,,,,4446.314264397281,0.013801320819390192,,,,,,,,,,,,,,,18291.321179602597,0.013801320819390192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.3976575571667,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",1,12,277.58957772996246,5,7172,openmm,190075-dlt02,stage0000_task0000.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,891.3106447071641,0.013801320819390192,,,,,,,,,,,,,,,2769.557669785964,0.013801320819390192,,,,,,,,,,,,,,,25511.566282480737,0.013801320819390192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.3976575571667,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",2,6,277.58957772996246,5,7172,openmm,190075-dlt02,stage0000_task0000.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.013801320819390192,,,,,,,,,,,,,,,3249.327040889674,0.013801320819390192,,,,,,,,,,,,,,,16782.73592482326,0.013801320819390192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.3976575571667,7.293895721435547,12,12,0.026275827,"[1, 2, 4]",4,3,277.58957772996246,5,7172,openmm,190075-dlt02,stage0000_task0000.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.013801320819390192,,,,,,,,,,,,,,,4446.314264397281,0.013801320819390192,,,,,,,,,,,,,,,18291.321179602597,0.013801320819390192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1064.1356026785713,7.274364471435547,12,12,0.024391434,"[1, 2, 4]",1,12,298.2343912799693,5,7168,openmm,74814-dlt06,stage0000_task0011.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,891.1326249844296,0.013064974830264106,,,,,,,,,,,,,,,2769.2338522227556,0.013064974830264106,,,,,,,,,,,,,,,25505.791359787807,0.013064974830264106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1064.1356026785713,7.274364471435547,12,12,0.024391434,"[1, 2, 4]",2,6,298.2343912799693,5,7168,openmm,74814-dlt06,stage0000_task0011.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.013064974830264106,,,,,,,,,,,,,,,3248.9467914726592,0.013064974830264106,,,,,,,,,,,,,,,16782.73592482326,0.013064974830264106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1064.1356026785713,7.274364471435547,12,12,0.024391434,"[1, 2, 4]",4,3,298.2343912799693,5,7168,openmm,74814-dlt06,stage0000_task0011.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.013064974830264106,,,,,,,,,,,,,,,4446.007854246545,0.013064974830264106,,,,,,,,,,,,,,,18291.321179602597,0.013064974830264106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1064.1356026785713,7.274364471435547,12,12,0.024391434,"[1, 2, 4]",1,12,298.2343912799693,5,7168,openmm,74814-dlt06,stage0000_task0011.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,891.1326249844296,0.013064974830264106,,,,,,,,,,,,,,,2769.2338522227556,0.013064974830264106,,,,,,,,,,,,,,,25505.791359787807,0.013064974830264106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1064.1356026785713,7.274364471435547,12,12,0.024391434,"[1, 2, 4]",2,6,298.2343912799693,5,7168,openmm,74814-dlt06,stage0000_task0011.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.013064974830264106,,,,,,,,,,,,,,,3248.9467914726592,0.013064974830264106,,,,,,,,,,,,,,,16782.73592482326,0.013064974830264106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1064.1356026785713,7.274364471435547,12,12,0.024391434,"[1, 2, 4]",4,3,298.2343912799693,5,7168,openmm,74814-dlt06,stage0000_task0011.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.013064974830264106,,,,,,,,,,,,,,,4446.007854246545,0.013064974830264106,,,,,,,,,,,,,,,18291.321179602597,0.013064974830264106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",1,12,282.324147026932,5,7170,openmm,170278-dlt04,stage0000_task0004.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,891.3340543617585,0.013898150569502535,,,,,,,,,,,,,,,2769.6002519065846,0.013898150569502535,,,,,,,,,,,,,,,25512.325686795462,0.013898150569502535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",2,6,282.324147026932,5,7170,openmm,170278-dlt04,stage0000_task0004.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.013898150569502535,,,,,,,,,,,,,,,3249.3770438184247,0.013898150569502535,,,,,,,,,,,,,,,16782.73592482326,0.013898150569502535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",4,3,282.324147026932,5,7170,openmm,170278-dlt04,stage0000_task0004.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.013898150569502535,,,,,,,,,,,,,,,4446.354557437191,0.013898150569502535,,,,,,,,,,,,,,,18291.321179602597,0.013898150569502535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",1,12,282.324147026932,5,7170,openmm,170278-dlt04,stage0000_task0004.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,891.3340543617585,0.013898150569502535,,,,,,,,,,,,,,,2769.6002519065846,0.013898150569502535,,,,,,,,,,,,,,,25512.325686795462,0.013898150569502535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",2,6,282.324147026932,5,7170,openmm,170278-dlt04,stage0000_task0004.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.013898150569502535,,,,,,,,,,,,,,,3249.3770438184247,0.013898150569502535,,,,,,,,,,,,,,,16782.73592482326,0.013898150569502535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1066.6951185495118,7.293895721435547,12,12,0.025835182,"[1, 2, 4]",4,3,282.324147026932,5,7170,openmm,170278-dlt04,stage0000_task0004.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.013898150569502535,,,,,,,,,,,,,,,4446.354557437191,0.013898150569502535,,,,,,,,,,,,,,,18291.321179602597,0.013898150569502535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1061.1719033654517,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",1,12,285.3409965343609,5,7161,openmm,143676-dlt05,stage0000_task0006.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,890.8993870842435,0.012100228960107984,,,,,,,,,,,,,,,2768.8095928916764,0.012100228960107984,,,,,,,,,,,,,,,25498.225170929916,0.012100228960107984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1061.1719033654517,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",2,6,285.3409965343609,5,7161,openmm,143676-dlt05,stage0000_task0006.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.012100228960107984,,,,,,,,,,,,,,,3248.448596249066,0.012100228960107984,,,,,,,,,,,,,,,16782.73592482326,0.012100228960107984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1061.1719033654517,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",4,3,285.3409965343609,5,7161,openmm,143676-dlt05,stage0000_task0006.dcd,0.0,,523.8245544433594,,,,,,,,,,,,,,,2031.300421242277,0.012100228960107984,,,,,,,,,,,,,,,4445.606401761082,0.012100228960107984,,,,,,,,,,,,,,,18291.321179602597,0.012100228960107984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1061.1719033654517,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",1,12,285.3409965343609,5,7161,openmm,143676-dlt05,stage0000_task0006.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,,,890.8993870842435,0.012100228960107984,,,,,,,,,,,,,,,2768.8095928916764,0.012100228960107984,,,,,,,,,,,,,,,25498.225170929916,0.012100228960107984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,1061.1719033654517,7.247020721435547,12,12,0.025397755,"[1, 2, 4]",2,6,285.3409965343609,5,7161,openmm,143676-dlt05,stage0000_task0006.h5,0.0,,523.8245544433594,,,,,,,,,,,,,,,,,1041.5791531307927,0.012100228960107984,,,,,,,,,,,,,,,3248.448596249066,0.012100228960107984,,,,,,,,,,,,,,,16782.73592482326,0.012100228960107984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
